index,Port,IATA,ICAO,Latitude,Longitude,Name,Country
2405,RRS,RRS,ENRO,62.578399658203004,11.342300415039,Røros Airport,Norway
2406,RSA,RSA,SAZR,-36.588299,-64.27570300000001,Santa Rosa Airport,Argentina
2407,RSD,RSD,MYER,24.8950787333,-76.1768817902,Rock Sound Airport,Bahamas
2408,RSH,RSH,PARS,61.7788848877,-161.319458008,Russian Mission Airport,United States
2409,RST,RST,KRST,43.90829849243164,-92.5,Rochester International Airport,United States
2410,RSU,RSU,RKJY,34.842300415039055,127.61699676513672,Yeosu Airport,South Korea
2411,RSW,RSW,KRSW,26.53619956970215,-81.75520324707031,Southwest Florida International Airport,United States
2412,RTA,RTA,NFNR,-12.482500076293945,177.0709991455078,Rotuma Airport,Fiji
2413,RTB,RTB,MHRO,16.316799,-86.523003,Juan Manuel Galvez International Airport,Honduras
2414,RTM,RTM,EHRD,51.956902,4.43722,Rotterdam The Hague Airport,Netherlands
2415,RTW,RTW,UWSS,51.56499862670898,46.04669952392578,Saratov Central Airport,Russia
2416,RUA,RUA,HUAR,3.0499999523162837,30.91699981689453,Arua Airport,Uganda
2417,RUH,RUH,OERK,24.957599639892575,46.69879913330078,King Khaled International Airport,Saudi Arabia
2418,RUN,RUN,FMEE,-20.88710021972656,55.51029968261719,Roland Garros Airport,Reunion
2419,RUR,RUR,NTAR,-22.43409919738769,-151.36099243164062,Rurutu Airport,French Polynesia
2420,RUS,RUS,AGGU,-9.86166954041,160.824996948,Marau Airport,Solomon Islands
2421,RUT,RUT,KRUT,43.52939987,-72.94960022,Rutland - Southern Vermont Regional Airport,United States
2422,RVD,RVD,SWLC,-17.8347225189209,-50.95611190795898,General Leite de Castro Airport,Brazil
2423,RVE,RVE,SKSA,6.951867999999999,-71.857179,Los Colonizadores Airport,Colombia
2424,RVK,RVK,ENRM,64.838302612305,11.14610004425,"Rørvik Airport, Ryum",Norway
2425,RVN,RVN,EFRO,66.564796447754,25.830400466919,Rovaniemi Airport,Finland
2426,RVT,RVT,YNRV,-33.7971992493,120.208000183,Ravensthorpe Airport,Australia
2427,RVV,RVV,NTAV,-23.8852005005,-147.662002563,Raivavae Airport,French Polynesia
2428,RXS,RXS,RPVR,11.597700119018555,122.7519989013672,Roxas Airport,Philippines
2429,RYG,RYG,ENRY,59.378817000000005,10.785439,Moss-Rygge Airport,Norway
2430,RYK,RYK,OPRK,28.383899688720703,70.27960205078125,Shaikh Zaid Airport,Pakistan
2431,RZE,RZE,EPRZ,50.1100006104,22.018999099699997,Rzeszów-Jasionka Airport,Poland
2432,RZR,RZR,OINR,36.9099006652832,50.67959976196289,Ramsar Airport,Iran
2433,SAB,SAB,TNCS,17.645000457763672,-63.22000122070313,Juancho E. Yrausquin Airport,Netherlands Antilles
2435,SAF,SAF,KSAF,35.617099761999995,-106.08899688700001,Santa Fe Municipal Airport,United States
2436,SAH,SAH,OYSN,15.476300239562988,44.21969985961914,Sana'a International Airport,Yemen
2437,SAL,SAL,MSLP,13.4409,-89.055702,El Salvador International Airport,El Salvador
2438,SAN,SAN,KSAN,32.7336006165,-117.190002441,San Diego International Airport,United States
2439,SAP,SAP,MHLM,15.45259952545166,-87.92359924316406,Ramón Villeda Morales International Airport,Honduras
2440,SAT,SAT,KSAT,29.533700942993164,-98.46980285644531,San Antonio International Airport,United States
2441,SAV,SAV,KSAV,32.12760162,-81.20210266,Savannah Hilton Head International Airport,United States
2442,SAW,SAW,LTFJ,40.898601532,29.3092002869,Sabiha Gökçen International Airport,Turkey
2444,SBA,SBA,KSBA,34.42620087,-119.8399963,Santa Barbara Municipal Airport,United States
2445,SBH,SBH,TFFJ,17.904399871826172,-62.84360122680664,Gustaf III Airport,France
2446,SBN,SBN,KSBN,41.70869827270508,-86.31729888916016,South Bend Regional Airport,United States
2447,SBP,SBP,KSBP,35.2368011475,-120.64199829100001,San Luis County Regional Airport,United States
2448,SBW,SBW,WBGS,2.2616000175476074,111.98500061035156,Sibu Airport,Malaysia
2449,SBY,SBY,KSBY,38.34049987792969,-75.51029968261719,Salisbury Ocean City Wicomico Regional Airport,United States
2450,SBZ,SBZ,LRSB,45.78559875488281,24.09129905700684,Sibiu International Airport,Romania
2451,SCC,SCC,PASC,70.19470215,-148.46499630000002,Deadhorse Airport,United States
2452,SCE,SCE,KUNV,40.8493003845,-77.84870147710002,University Park Airport,United States
2453,SCK,SCK,KSCK,37.894199371338,-121.2379989624,Stockton Metropolitan Airport,United States
2454,SCL,SCL,SCEL,-33.393001556396484,-70.78579711914062,Comodoro Arturo Merino Benítez International Airport,Chile
2455,SCM,SCM,PACM,61.84529876710001,-165.570999146,Scammon Bay Airport,United States
2456,SCN,SCN,EDDR,49.2145996094,7.10950994492,Saarbrücken Airport,Germany
2457,SCO,SCO,UATE,43.86009979248047,51.09199905395508,Aktau Airport,Kazakhstan
2458,SCQ,SCQ,LEST,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport,Spain
2459,SCT,SCT,OYSQ,12.63070011138916,53.905799865722656,Socotra International Airport,Yemen
2460,SCU,SCU,MUCU,19.96980094909668,-75.83540344238281,Antonio Maceo International Airport,Cuba
2461,SCW,SCW,UUYY,61.64699935913086,50.84510040283203,Syktyvkar Airport,Russia
2462,SCY,SCY,SEST,-0.9102060198783876,-89.61740112304688,San Cristóbal Airport,Ecuador
2463,SCZ,SCZ,AGGL,-10.72029972076416,165.7949981689453,Santa Cruz/Graciosa Bay/Luova Airport,Solomon Islands
2464,SDD,SDD,FNUB,-14.924699783325195,13.574999809265135,Lubango Airport,Angola
2465,SDE,SDE,SANE,-27.7655563354,-64.3099975586,Vicecomodoro Angel D. La Paz Aragonés Airport,Argentina
2466,SDF,SDF,KSDF,38.1744,-85.736,Louisville International Standiford Field,United States
2467,SDG,SDG,OICS,35.24589920043945,47.00920104980469,Sanandaj Airport,Iran
2468,SDJ,SDJ,RJSS,38.139701843299996,140.917007446,Sendai Airport,Japan
2469,SDK,SDK,WBKS,5.900899887084961,118.05899810791016,Sandakan Airport,Malaysia
2470,SDL,SDL,ESNN,62.528099060058594,17.443899154663086,Sundsvall-Härnösand Airport,Sweden
2471,SDN,SDN,ENSD,61.830001831055,6.1058301925659,Sandane Airport (Anda),Norway
2472,SDP,SDP,PASD,55.31499862670898,-160.5229949951172,Sand Point Airport,United States
2473,SDQ,SDQ,MDSD,18.42970085144,-69.668899536133,Las Américas International Airport,Dominican Republic
2474,SDR,SDR,LEXJ,43.427101135253906,-3.82000994682312,Santander Airport,Spain
2475,SDU,SDU,SBRJ,-22.910499572800003,-43.1631011963,Santos Dumont Airport,Brazil
2476,SDV,SDV,LLSD,32.114700317382805,34.78219985961914,Sde Dov Airport,Israel
2477,SDY,SDY,KSDY,47.70690155,-104.1930008,Sidney Richland Municipal Airport,United States
2478,SEA,SEA,KSEA,47.44900131225586,-122.30899810791016,Seattle Tacoma International Airport,United States
2479,SEN,SEN,EGMC,51.5713996887207,0.6955559849739075,Southend Airport,United Kingdom
2480,SEZ,SEZ,FSIA,-4.674339771270752,55.52180099487305,Seychelles International Airport,Seychelles
2481,SFA,SFA,DTTX,34.71799850463867,10.690999984741213,Sfax Thyna International Airport,Tunisia
2482,SFB,SFB,KSFB,28.7775993347168,-81.23750305175781,Orlando Sanford International Airport,United States
2483,SFG,SFG,TFFG,18.099899291992,-63.047199249268,L'Espérance Airport,Guadeloupe
2484,SFJ,SFJ,BGSF,67.0122218992,-50.7116031647,Kangerlussuaq Airport,Greenland
2485,SFL,SFL,GVSF,14.885000228900001,-24.479999542199998,São Filipe Airport,Cape Verde
2486,SFN,SFN,SAAV,-31.7117,-60.8117,Sauce Viejo Airport,Argentina
2487,SFO,SFO,KSFO,37.61899948120117,-122.375,San Francisco International Airport,United States
2488,SFT,SFT,ESNS,64.62480163574219,21.076900482177734,Skellefteå Airport,Sweden
2489,SGC,SGC,USRR,61.34370040893555,73.40180206298828,Surgut Airport,Russia
2490,SGD,SGD,EKSB,54.96440124511719,9.791729927062988,Sønderborg Airport,Denmark
2491,SGF,SGF,KSGF,37.24570084,-93.38860321,Springfield Branson National Airport,United States
2493,SGN,SGN,VVTS,10.8187999725,106.652000427,Tan Son Nhat International Airport,Vietnam
2494,SGO,SGO,YSGE,-28.049699783325195,148.59500122070312,St George Airport,Australia
2495,SGU,SGU,KSGU,37.0363888889,-113.510305556,St George Municipal Airport,United States
2496,SGY,SGY,PAGY,59.46009826660156,-135.31599426269528,Skagway Airport,United States
2497,SHA,SHA,ZSSS,31.19790077209473,121.33599853515624,Shanghai Hongqiao International Airport,China
2498,SHB,SHB,RJCN,43.5774993896,144.960006714,Nakashibetsu Airport,Japan
2500,SHD,SHD,KSHD,38.2638015747,-78.8964004517,Shenandoah Valley Regional Airport,United States
2501,SHE,SHE,ZYTX,41.63980102539063,123.48300170898438,Taoxian Airport,China
2502,SHG,SHG,PAGH,66.88809967041,-157.16200256348,Shungnak Airport,United States
2503,SHH,SHH,PASH,66.249604,-166.089112,Shishmaref Airport,United States
2504,SHJ,SHJ,OMSJ,25.32859992980957,55.5172004699707,Sharjah International Airport,United Arab Emirates
2505,SHL,SHL,VEBI,25.70359992980957,91.97869873046876,Shillong Airport,India
2506,SHM,SHM,RJBD,33.6622009277,135.363998413,Nanki Shirahama Airport,Japan
2507,SHP,SHP,ZBSH,39.968102,119.731003,Shanhaiguan Airport,China
2508,SHR,SHR,KSHR,44.76919937133789,-106.9800033569336,Sheridan County Airport,United States
2509,SHV,SHV,KSHV,32.44660186767578,-93.82559967041016,Shreveport Regional Airport,United States
2510,SHW,SHW,OESH,17.466899871826172,47.12139892578125,Sharurah Airport,Saudi Arabia
2511,SHX,SHX,PAHX,62.6922988892,-159.569000244,Shageluk Airport,United States
2512,SIC,SIC,LTCM,42.015800476074,35.066398620605,Sinop Airport,Turkey
2513,SID,SID,GVAC,16.741399765014652,-22.94939994812012,Amílcar Cabral International Airport,Cape Verde
2514,SIN,SIN,WSSS,1.35019,103.994003,Singapore Changi Airport,Singapore
2515,SIP,SIP,UKFF,45.05220031738281,33.975101470947266,Simferopol International Airport,Ukraine
2516,SIT,SIT,PASI,57.04710006713867,-135.36199951171878,Sitka Rocky Gutierrez Airport,United States
2517,SJC,SJC,KSJC,37.36259841918945,-121.9290008544922,Norman Y. Mineta San Jose International Airport,United States
2518,SJD,SJD,MMSD,23.15180015563965,-109.72100067138672,Los Cabos International Airport,Mexico
2519,SJE,SJE,SKSJ,2.5796900000000003,-72.6394,Jorge E. Gonzalez Torres Airport,Colombia
2520,SJI,SJI,RPUH,12.361499786399998,121.04699707,San Jose Airport,Philippines
2521,SJJ,SJJ,LQSA,43.82460021972656,18.331499099731445,Sarajevo International Airport,Bosnia and Herzegovina
2522,SJK,SJK,SBSJ,-23.22920036315918,-45.86149978637695,Professor Urbano Ernesto Stumpf Airport,Brazil
2523,SJL,SJL,SBUA,-0.14835,-66.9855,São Gabriel da Cachoeira Airport,Brazil
2524,SJO,SJO,MROC,9.993860244750977,-84.20880126953125,Juan Santamaria International Airport,Costa Rica
2525,SJP,SJP,SBSR,-20.8166007996,-49.40650177,Prof. Eribelto Manoel Reino State Airport,Brazil
2526,SJT,SJT,KSJT,31.35770034790039,-100.49600219726562,San Angelo Regional Mathis Field,United States
2527,SJU,SJU,TJSJ,18.4393997192,-66.0018005371,Luis Munoz Marin International Airport,Puerto Rico
2528,SJW,SJW,ZBSJ,38.28070068359375,114.6969985961914,Shijiazhuang Daguocun International Airport,China
2529,SJZ,SJZ,LPSJ,38.66550064086914,-28.175800323486328,São Jorge Airport,Portugal
2530,SKB,SKB,TKPK,17.311199188232422,-62.71870040893555,Robert L. Bradshaw International Airport,Saint Kitts and Nevis
2531,SKD,SKD,UTSS,39.70050048828125,66.98380279541016,Samarkand Airport,Uzbekistan
2532,SKE,SKE,ENSN,59.18500137329102,9.566940307617188,Skien Airport,Norway
2533,SKG,SKG,LGTS,40.51969909667969,22.97089958190918,Thessaloniki Macedonia International Airport,Greece
2534,SKK,SKK,PFSH,64.37110138,-161.223999,Shaktoolik Airport,United States
2535,SKN,SKN,ENSK,68.578826904297,15.033416748047,Stokmarknes Skagen Airport,Norway
2536,SKO,SKO,DNSO,12.916299819946287,5.207190036773682,Sadiq Abubakar III International Airport,Nigeria
2537,SKP,SKP,LWSK,41.961601,21.621401000000002,Skopje Alexander the Great Airport,Macedonia
2538,SKT,SKT,OPST,32.5355567932,74.3638916016,Sialkot Airport,Pakistan
2539,SKU,SKU,LGSY,38.967601776100004,24.4871997833,Skiros Airport,Greece
2540,SKZ,SKZ,OPSK,27.72200012207031,68.79170227050781,Sukkur Airport,Pakistan
2541,SLA,SLA,SASA,-24.856000900300003,-65.4861984253,Martin Miguel De Guemes International Airport,Argentina
2542,SLC,SLC,KSLC,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,United States
2543,SLH,SLH,NVSC,-13.851699829100001,167.537002563,Sola Airport,Vanuatu
2544,SLI,SLI,KSLI,33.79000092,-118.052002,Los Alamitos Army Air Field,Zambia
2545,SLK,SLK,KSLK,44.38529968261719,-74.2061996459961,Adirondack Regional Airport,United States
2546,SLL,SLL,OOSA,17.038700103759766,54.09130096435547,Salalah Airport,Oman
2547,SLM,SLM,LESA,40.95209884643555,-5.501989841461182,Salamanca Airport,Spain
2548,SLN,SLN,KSLN,38.79100036621094,-97.6521987915039,Salina Municipal Airport,United States
2549,SLP,SLP,MMSP,22.254299163800006,-100.930999756,Ponciano Arriaga International Airport,Mexico
2550,SLQ,SLQ,PASL,61.7005004883,-157.166000366,Sleetmute Airport,United States
2551,SLU,SLU,TLPC,14.0202,-60.992901,George F. L. Charles Airport,Saint Lucia
2552,SLW,SLW,MMIO,25.54949951171875,-100.9290008544922,Plan De Guadalupe International Airport,Mexico
2553,SLX,SLX,MBSY,21.3330001831,-71.1999969482,Salt Cay Airport,Turks and Caicos Islands
2554,SLY,SLY,USDD,66.59079742431639,66.61100006103516,Salekhard Airport,Russia
2555,SLZ,SLZ,SBSL,-2.585360050201416,-44.23410034179688,Marechal Cunha Machado International Airport,Brazil
2556,SMA,SMA,LPAZ,36.97140121459961,-25.17060089111328,Santa Maria Airport,Portugal
2557,SMF,SMF,KSMF,38.69540023803711,-121.59100341796876,Sacramento International Airport,United States
2558,SMI,SMI,LGSM,37.68999862670898,26.911699295043945,Samos Airport,Greece
2559,SMK,SMK,PAMK,63.49010086,-162.1100006,St Michael Airport,United States
2560,SML,SML,MYLS,23.5823168043,-75.26862144470002,Stella Maris Airport,Bahamas
2561,SMR,SMR,SKSM,11.1196,-74.2306,Simón Bolívar International Airport,Colombia
2562,SMS,SMS,FMMS,-17.093900680541992,49.81579971313477,Sainte Marie Airport,Madagascar
2563,SMX,SMX,KSMX,34.89889908,-120.4570007,Santa Maria Pub/Capt G Allan Hancock Field,United States
2564,SNA,SNA,KSNA,33.67570114,-117.86799620000001,John Wayne Airport-Orange County Airport,United States
2565,SNE,SNE,GVSN,16.58839988708496,-24.28470039367676,Preguiça Airport,Cape Verde
2566,SNN,SNN,EINN,52.701999664307,-8.9248199462891,Shannon Airport,Ireland
2567,SNO,SNO,VTUI,17.195100784301758,104.11900329589844,Sakon Nakhon Airport,Thailand
2568,SNP,SNP,PASN,57.16730117797852,-170.22000122070312,St Paul Island Airport,United States
2569,SNU,SNU,MUSC,22.49220085144043,-79.943603515625,Abel Santamaria Airport,Cuba
2570,SNV,SNV,SVSE,4.554999828338623,-61.1500015258789,Santa Elena de Uairen Airport,Venezuela
2571,SNW,SNW,VYTD,18.4606990814209,94.30010223388672,Thandwe Airport,Burma
2572,SOC,SOC,WARQ,-7.516089916229247,110.75700378417969,Adi Sumarmo Wiryokusumo Airport,Indonesia
2573,SOF,SOF,LBSF,42.696693420410156,23.411436080932614,Sofia Airport,Bulgaria
2574,SOG,SOG,ENSG,61.156101,7.13778,Sogndal Airport,Norway
2575,SOJ,SOJ,ENSR,69.786796569824,20.959400177002,Sørkjosen Airport,Norway
2576,SOM,SOM,SVST,8.9451465606689,-64.151084899902,San Tomé Airport,Venezuela
2577,SON,SON,NVSS,-15.505000114399998,167.220001221,Santo Pekoa International Airport,Vanuatu
2578,SOQ,SOQ,WAXX,-0.894,131.287,Dominique Edward Osok Airport,Indonesia
2579,SOU,SOU,EGHI,50.95029830932617,-1.3567999601364136,Southampton Airport,United Kingdom
2580,SOW,SOW,KSOW,34.265499115,-110.005996704,Show Low Regional Airport,United States
2581,SOY,SOY,EGER,59.1553001404,-2.6413900852200003,Stronsay Airport,United Kingdom
2582,SPB,SPB,VI22,18.338600158691406,-64.94069671630861,Charlotte Amalie Harbor Seaplane Base,Virgin Islands
2583,SPC,SPC,GCLA,28.62649917602539,-17.755599975585938,La Palma Airport,Spain
2584,SPD,SPD,VGSD,25.75919914245605,88.90889739990234,Saidpur Airport,Bangladesh
2585,SPI,SPI,KSPI,39.84410095,-89.67790222,Abraham Lincoln Capital Airport,United States
2586,SPN,SPN,PGSN,15.119000434899998,145.729003906,Saipan International Airport,Northern Mariana Islands
2587,SPP,SPP,FNME,-14.657600402832033,17.71980094909668,Menongue Airport,Angola
2589,SPS,SPS,KSPS,33.98880005,-98.49189758,Sheppard Air Force Base-Wichita Falls Municipal Airport,United States
2590,SPU,SPU,LDSP,43.53889846801758,16.29800033569336,Split Airport,Croatia
2592,SRE,SRE,SLSU,-19.007099151611328,-65.2886962890625,Juana Azurduy De Padilla Airport,Bolivia
2593,SRG,SRG,WARS,-6.97273,110.375,Achmad Yani Airport,Indonesia
2595,SRP,SRP,ENSO,59.79190063476562,5.340849876403809,Stord Airport,Norway
2596,SRQ,SRQ,KSRQ,27.39539909362793,-82.55439758300781,Sarasota Bradenton International Airport,United States
2598,SRX,SRX,HLGD,31.0634994507,16.5949993134,Gardabya Airport,Libya
2599,SRY,SRY,OINZ,36.635799408000004,53.1935997009,Dasht-e Naz Airport,Iran
2600,SRZ,SRZ,SLET,-17.8115997314,-63.1715011597,El Trompillo Airport,Bolivia
2601,SSA,SSA,SBSV,-12.9086112976,-38.3224983215,Deputado Luiz Eduardo Magalhães International Airport,Brazil
2603,SSG,SSG,FGSL,3.7552700042724614,8.708720207214355,Malabo Airport,Equatorial Guinea
2604,SSH,SSH,HESH,27.977300643899998,34.3950004578,Sharm El Sheikh International Airport,Egypt
2605,SSJ,SSJ,ENST,65.95680236816399,12.468899726868,Sandnessjøen Airport (Stokka),Norway
2606,SSR,SSR,NVSH,-15.4708003998,168.15199279799998,Sara Airport,Vanuatu
2607,SSY,SSY,FNBC,-6.269899845123291,14.246999740600586,Mbanza Congo Airport,Angola
2608,STC,STC,KSTC,45.54660034179688,-94.05989837646484,St Cloud Regional Airport,United States
2609,STD,STD,SVSO,7.565380096435548,-72.03510284423828,Mayor Buenaventura Vivas International Airport,Venezuela
2610,STG,STG,PAPB,56.5783004761,-169.662002563,St George Airport,United States
2611,STI,STI,MDST,19.406099319458008,-70.60469818115234,Cibao International Airport,Dominican Republic
2612,STL,STL,KSTL,38.74869918823242,-90.37000274658205,Lambert St Louis International Airport,United States
2613,STM,STM,SBSN,-2.424721956253052,-54.78583145141602,Maestro Wilson Fonseca Airport,Brazil
2614,STN,STN,EGSS,51.8849983215,0.23499999940400002,London Stansted Airport,United Kingdom
2615,STR,STR,EDDS,48.6898994446,9.22196006775,Stuttgart Airport,Germany
2616,STS,STS,KSTS,38.50899887,-122.8130035,Charles M. Schulz Sonoma County Airport,United States
2617,STT,STT,TIST,18.337299346923828,-64.97339630126953,Cyril E. King Airport,Virgin Islands
2618,STV,STV,VASU,21.1140995026,72.7417984009,Surat Airport,India
2619,STW,STW,URMT,45.10919952392578,42.11280059814453,Stavropol Shpakovskoye Airport,Russia
2620,STX,STX,TISX,17.701900482177734,-64.79859924316406,Henry E Rohlsen Airport,Virgin Islands
2621,STZ,STZ,SWST,-10.4647216796875,-50.51861190795898,Santa Terezinha Airport,Brazil
2622,SUB,SUB,WARR,-7.379829883575439,112.78700256347656,Juanda International Airport,Indonesia
2623,SUF,SUF,LICA,38.905398999999996,16.2423,Lamezia Terme Airport,Italy
2624,SUG,SUG,RPMS,9.755838325629998,125.480947495,Surigao Airport,Philippines
2625,SUJ,SUJ,LRSM,47.70330047607422,22.885700225830078,Satu Mare Airport,Romania
2627,SUV,SUV,NFNA,-18.04330062866211,178.5590057373047,Nausori International Airport,Fiji
2628,SUX,SUX,KSUX,42.40259933,-96.38439941,Sioux Gateway Col. Bud Day Field,United States
2629,SVA,SVA,PASA,63.6864013671875,-170.4929962158203,Savoonga Airport,United States
2630,SVB,SVB,FMNS,-14.278599739074707,50.17470169067383,Sambava Airport,Madagascar
2632,SVD,SVD,TVSV,13.14430046081543,-61.210899353027344,E. T. Joshua Airport,Saint Vincent and the Grenadines
2633,SVG,SVG,ENZV,58.876701354,5.637780189500001,Stavanger Airport Sola,Norway
2634,SVI,SVI,SKSV,2.15217,-74.7663,Eduardo Falla Solano Airport,Colombia
2635,SVJ,SVJ,ENSH,68.243301391602,14.669199943541999,Svolvær Helle Airport,Norway
2637,SVL,SVL,EFSA,61.943099975586,28.945100784302,Savonlinna Airport,Finland
2638,SVO,SVO,UUEE,55.972599,37.4146,Sheremetyevo International Airport,Russia
2639,SVP,SVP,FNKU,-12.404600143433,16.947399139404,Kuito Airport,Angola
2640,SVQ,SVQ,LEZL,37.41799926757813,-5.8931097984313965,Sevilla Airport,Spain
2642,SVU,SVU,NFNS,-16.8027992249,179.34100341799999,Savusavu Airport,Fiji
2643,SVX,SVX,USSS,56.743099212646,60.802700042725,Koltsovo Airport,Russia
2644,SVZ,SVZ,SVSA,7.840829849243164,-72.439697265625,San Antonio Del Tachira Airport,Venezuela
2645,SWA,SWA,ZGOW,23.552,116.5033,Jieyang Chaoshan International Airport,China
2646,SWF,SWF,KSWF,41.50410079956055,-74.10479736328125,Stewart International Airport,United States
2647,SWJ,SWJ,NVSX,-16.4864,167.4472,Southwest Bay Airport,Vanuatu
2648,SXB,SXB,LFST,48.53829956054688,7.628230094909668,Strasbourg Airport,France
2649,SXF,SXF,EDDB,52.38000106811499,13.522500038147,Berlin-Schönefeld International Airport,Germany
2651,SXM,SXM,TNCM,18.0410003662,-63.108898162799996,Princess Juliana International Airport,Netherlands Antilles
2652,SXO,SXO,SWFX,-11.632399559020994,-50.68960189819336,São Félix do Araguaia Airport,Brazil
2654,SXR,SXR,VISR,33.987098693847656,74.77420043945312,Sheikh ul Alam Airport,India
2655,SXX,SXX,SNFX,-6.6413,-51.9523,São Félix do Xingu Airport,Brazil
2657,SYD,SYD,YSSY,-33.94609832763672,151.177001953125,Sydney Kingsford Smith International Airport,Australia
2658,SYM,SYM,ZPSM,22.793301,100.959,Pu'er Simao Airport,China
2659,SYO,SYO,RJSY,38.81219863889999,139.787002563,Shonai Airport,Japan
2660,SYQ,SYQ,MRPV,9.957050323486328,-84.13980102539062,Tobias Bolanos International Airport,Costa Rica
2661,SYR,SYR,KSYR,43.11119842529297,-76.1063003540039,Syracuse Hancock International Airport,United States
2662,SYX,SYX,ZJSY,18.30290031433105,109.41200256347656,Sanya Phoenix International Airport,China
2663,SYY,SYY,EGPO,58.215599060058594,-6.3311100006103525,Stornoway Airport,United Kingdom
2664,SYZ,SYZ,OISS,29.53919982910156,52.58980178833008,Shiraz Shahid Dastghaib International Airport,Iran
2665,SZA,SZA,FNSO,-6.141089916229247,12.371800422668455,Soyo Airport,Angola
2666,SZB,SZB,WMSA,3.130579948425293,101.54900360107422,Sultan Abdul Aziz Shah International Airport,Malaysia
2668,SZG,SZG,LOWS,47.793300628699996,13.0043001175,Salzburg Airport,Austria
2670,SZX,SZX,ZGSZ,22.639299392700195,113.81099700927734,Shenzhen Bao'an International Airport,China
2671,SZZ,SZZ,EPSC,53.584701538100006,14.902199745199999,"Szczecin-Goleniów \Solidarność\"" Airport""",Poland
2672,TAB,TAB,TTCP,11.149700164794922,-60.83219909667969,Tobago-Crown Point Airport,Trinidad and Tobago
2673,TAC,TAC,RPVA,11.2276000977,125.02799987799999,Daniel Z. Romualdez Airport,Philippines
2674,TAE,TAE,RKTN,35.8941001892,128.65899658200001,Daegu Airport,South Korea
2675,TAG,TAG,RPVT,9.664079666137695,123.85299682617188,Tagbilaran Airport,Philippines
2676,TAH,TAH,NVVW,-19.45509910583496,169.2239990234375,Tanna Airport,Vanuatu
2677,TAI,TAI,OYTZ,13.6859998703,44.139099121099996,Ta'izz International Airport,Yemen
2678,TAK,TAK,RJOT,34.214199066199996,134.01600647,Takamatsu Airport,Japan
2680,TAM,TAM,MMTM,22.2964000702,-97.86589813229999,General Francisco Javier Mina International Airport,Mexico
2681,TAO,TAO,ZSQD,36.2661018372,120.374000549,Liuting Airport,China
2682,TAP,TAP,MMTP,14.794300079300001,-92.3700027466,Tapachula International Airport,Mexico
2683,TAS,TAS,UTTT,41.257900238000005,69.2811965942,Tashkent International Airport,Uzbekistan
2684,TAY,TAY,EETU,58.30749893189999,26.6903991699,Tartu Airport,Estonia
2685,TBB,TBB,VVTH,13.0495996475,109.333999634,Dong Tac Airport,Vietnam
2686,TBG,TBG,AYTB,-5.278610229492188,141.2259979248047,Tabubil Airport,Papua New Guinea
2688,TBN,TBN,KTBN,37.74160004,-92.14070129,Waynesville-St. Robert Regional Forney field,United States
2689,TBP,TBP,SPME,-3.55253005027771,-80.38140106201172,Capitan FAP Pedro Canga Rodriguez Airport,Peru
2690,TBS,TBS,UGTB,41.6692008972,44.95470047,Tbilisi International Airport,Georgia
2691,TBT,TBT,SBTT,-4.2556700706482,-69.93579864502,Tabatinga Airport,Brazil
2692,TBU,TBU,NFTF,-21.241199493408203,-175.14999389648438,Fua'amotu International Airport,Tonga
2693,TBW,TBW,UUOT,52.806098937988004,41.482799530029,Donskoye Airport,Russia
2694,TBZ,TBZ,OITT,38.1338996887207,46.23500061035156,Tabriz International Airport,Iran
2695,TCB,TCB,MYAT,26.745300293000003,-77.3912963867,Treasure Cay Airport,Bahamas
2697,TCG,TCG,ZWTC,46.67250061035156,83.3407974243164,Tacheng Airport,China
2698,TCO,TCO,SKCO,1.8144200000000001,-78.7492,La Florida Airport,Colombia
2699,TCQ,TCQ,SPTN,-18.0533008575,-70.2758026123,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Peru
2701,TCZ,TCZ,ZUTC,24.9380555556,98.4858333333,Tengchong Tuofeng Airport,China
2702,TDD,TDD,SLTR,-14.8186998367,-64.9179992676,Teniente Av. Jorge Henrich Arauz Airport,Bolivia
2703,TDX,TDX,VTBO,12.274600029,102.319000244,Trat Airport,Thailand
2704,TEB,TEB,KTEB,40.85010147089999,-74.060798645,Teterboro Airport,United States
2705,TEE,TEE,DABS,35.4315986633,8.120719909670001,Cheikh Larbi Tébessi Airport,Algeria
2706,TEN,TEN,ZUTR,27.883333,109.308889,Tongren Fenghuang Airport,China
2707,TEQ,TEQ,LTBU,41.13819885253906,27.919099807739254,Tekirdağ Çorlu Airport,Turkey
2708,TER,TER,LPLA,38.7617988586,-27.0907993317,Lajes Field,Portugal
2709,TET,TET,FQTT,-16.104799270629886,33.64020156860352,Chingozi Airport,Mozambique
2710,TFF,TFF,SBTF,-3.38294005394,-64.7240982056,Tefé Airport,Brazil
2712,TFN,TFN,GCXO,28.4827003479,-16.341499328599998,Tenerife Norte Airport,Spain
2713,TFS,TFS,GCTS,28.044500351,-16.5725002289,Tenerife South Airport,Spain
2715,TGD,TGD,LYPG,42.35940170288086,19.25189971923828,Podgorica Airport,Montenegro
2716,TGG,TGG,WMKN,5.3826398849487305,103.10299682617188,Sultan Mahmud Airport,Malaysia
2717,TGH,TGH,NVST,-16.8910999298,168.55099487299998,Tongoa Airport,Vanuatu
